11.9264091132209,57.1213151095435
66.3763535907492,50.5452962825075
92.697916016914,0.581420445814729
9.23256054520607,75.2423814730719
29.2442676145583,49.9356162501499
34.9739615339786,28.3505846280605
73.1766821118072,69.346927292645
27.1010003052652,51.4135136036202
74.4333170354366,70.2033943729475
59.8525910638273,60.7070606900379
35.1769929286093,27.8344422578812
64.4735095556825,93.6020046239719
29.2787265498191,58.2642409484833
4.30507180280983,17.2548535978422
91.0553405527025,64.0162628376856
37.5573803205043,63.545495015569
7.54791218787432,12.536257202737
77.0297311944887,10.9604622237384
21.3517017662525,62.9620040301234
81.08256731648,56.0048522660509
5.0432340009138,88.1683130050078
75.2479521557689,57.0105883758515
60.9718731837347,87.7057405887172
75.7712552556768,93.3088132413104
68.2412221096456,71.8651574803516
58.9325811946765,90.1882355334237
79.0989030851051,78.8667032495141
86.988029978238,66.275425045751
6.02410486899316,38.8840332394466
93.4680793667212,14.8101624567062
58.3308609900996,22.0501734176651
56.9902983261272,47.4358340725303
54.6067354502156,17.8752451902255
19.6680232649669,30.2409996511415
80.4085662122816,29.8934607766569
78.4827056806535,87.2915512183681
98.1156455818564,2.16617046389729
97.0084935426712,67.807316291146
8.88134487904608,27.6159277418628
33.877415698953,70.6979113863781
16.3378440076485,89.3609810154885
18.87487990316,40.4955793172121
21.8274609418586,37.4983401270583
23.1821844819933,92.1475756680593
6.97201315779239,54.9264881992713
82.7185384230688,55.9356232639402
72.5221033906564,94.8577004950494
68.3979064924642,18.9269762020558
31.5887827426195,30.1206012256444
11.1343527911231,83.9637399883941
38.5120525024831,73.160479683429
54.4917510822415,81.9147535134107
19.9702064273879,69.702200894244
74.393418431282,4.25064652226865
76.4655562117696,88.3888355689123
72.1590583678335,69.7649142239243
53.7833218695596,18.3452951954678
3.31745317671448,5.76298215892166
97.0749650616199,84.4035870628431
16.2136254366487,41.1234794417396
15.145054529421,47.6439897669479
70.9129489259794,79.1222877800465
75.3033814020455,82.9698954941705
46.7457444407046,83.7348135188222
54.3358315713704,33.0123776104301
36.7025786079466,6.52797343209386
59.7206292441115,96.9882828649133
63.9239496784285,1.91801527980715
48.6383748939261,36.8722686544061
25.9280831785873,51.8074669409543
74.0073480876163,7.97074900474399
78.4315806580707,95.5515813780949
75.4325773799792,1.2298132525757
57.5847709784284,87.9382216371596
60.1415588054806,62.0270212646574
50.3008116735145,49.9891844112426
96.4416481787339,40.5932263471186
95.0750611489639,86.8110391311347
67.1369458548725,97.8922467678785
51.9301078282297,52.6070616673678
86.8370566284284,30.2343345247209
51.7682339996099,83.7200122652575
39.3928640056401,74.227309692651
82.2767289821059,15.1695936685428
69.9934220407158,66.4738123537973
16.3976702373475,87.5431917840615
41.913351463154,15.327500924468
13.3592942496762,38.6390396859497
48.8925128942356,60.871527902782
53.3840857446194,34.7272419603541
29.8100304091349,89.7197564831004
41.8692719424143,25.5946569610387
44.6864299708977,11.5084839984775
12.5797077314928,45.8375851623714
74.1238610586151,20.7173966802657
25.2928159898147,63.3735117036849
94.0467007923871,54.0255098603666
54.4698646524921,51.652807998471
21.8036033445969,67.6747573539615
91.3074549054727,7.39380237646401
